indice_sueno_salud_mental,indice_actividad_corporal,indice_habitos_saludables,indice_contexto_socioambiental,indice_carga_clinica,valor_real,valor_predicho,residuo
-0.5524,-0.1657,0.1609,-0.3653,0.4271,41.7717,39.1346,2.6371
0.1567,0.466,0.0636,0.5635,0.4271,65.4007,59.5435,5.8573
1.3253,0.8619,0.0362,1.2218,0.4271,93.7714,80.881,12.8904
0.5107,0.157,0.3606,-0.7988,-2.3842,30.6018,19.2775,11.3243
0.5915,0.3112,-0.7749,0.5589,-0.8474,28.741,40.8368,-12.0958
-0.1994,-0.6822,0.5497,-0.9343,-2.3842,0.0593,2.7458,-2.6864
-0.3529,-0.0955,-0.1316,-0.6406,-0.8474,20.102,22.7563,-2.6543
1.2972,0.9888,0.3245,0.7461,0.4271,79.1761,80.9173,-1.7413
1.636,1.3736,0.0663,1.1217,0.4271,84.2798,89.4974,-5.2176
-1.4608,-1.1468,0.1461,-0.2203,-2.3842,-16.9492,-14.1351,-2.814
0.8151,0.2158,0.2534,0.103,0.4271,62.8893,62.044,0.8453
0.2695,-0.7745,0.0447,0.0423,0.4271,39.1375,43.0337,-3.8962
0.2913,-0.6386,0.5746,-0.4469,0.4271,45.3225,45.4721,-0.1496
-0.3964,0.6457,0.1668,0.216,0.4271,57.9162,54.0164,3.8998
0.4319,0.5221,0.3381,-0.0295,0.4271,59.3194,61.1127,-1.7932
1.2986,0.8624,0.4525,0.4601,0.4271,83.3712,78.5081,4.863
-0.371,0.5699,0.4566,0.4253,0.4271,55.5307,57.1197,-1.589
0.4585,0.5624,0.5228,0.1791,0.4271,67.7818,64.7208,3.061
-1.5452,-0.2249,0.4018,0.3892,-0.8474,15.8683,19.7893,-3.921
-0.664,-0.5072,-0.6581,-0.2408,-0.8474,12.8215,13.5224,-0.7009
1.1392,0.3073,0.8934,0.4923,0.4271,74.1825,74.1743,0.0082
1.3215,1.3491,0.4055,-0.1141,0.4271,79.582,79.8729,-0.2908
0.5819,1.1078,0.1275,0.1726,0.4271,72.4434,69.0901,3.3533
-0.103,0.4626,0.5074,-0.3521,0.4271,66.7349,53.772,12.9629
-0.6994,-1.5512,-0.0038,0.1317,0.4271,22.2737,24.168,-1.8943
-0.6057,0.2351,0.0088,-0.1385,0.4271,50.6178,43.4779,7.1399
0.7473,-0.4172,0.2966,0.3611,0.4271,61.9372,56.325,5.6122
0.7897,-0.0388,-0.5303,-0.7457,0.4271,50.4531,46.9798,3.4733
-1.5227,-0.6636,-0.2228,-0.4603,-2.3842,-10.4573,-13.8702,3.4129
-0.4745,-0.8646,-0.5158,0.6168,-2.3842,13.8916,0.3317,13.5599
0.3714,-0.5789,-0.0594,0.446,0.4271,51.7157,48.3307,3.385
0.0082,-0.0573,-0.398,0.2606,0.4271,47.1463,46.4103,0.736
0.966,0.9251,0.4646,0.3272,0.4271,62.9657,74.8182,-11.8525
0.2107,-0.0392,0.1498,-0.0542,0.4271,48.0251,50.8119,-2.7868
1.003,0.2922,0.8465,0.0962,0.4271,63.5058,69.4307,-5.925
-0.8481,-1.223,-0.2288,-0.8646,-2.3842,-13.1665,-15.7908,2.6243
0.7892,-0.8011,-0.3907,-0.3914,-2.3842,14.0947,8.5395,5.5552
1.0797,0.518,0.1098,0.4129,0.4271,62.0196,69.3254,-7.3058
-1.624,-0.5072,-0.5738,0.0713,-2.3842,-14.5838,-12.2025,-2.3814
0.5151,1.2211,0.3332,-0.2861,0.4271,62.8457,68.0428,-5.1971
-1.8421,-1.1309,0.1296,0.3692,-2.3842,-9.6841,-14.0703,4.3862
-0.763,0.7336,-0.6135,0.3148,0.4271,53.4771,45.7598,7.7173
0.9336,0.5109,0.7836,-0.3319,0.4271,71.835,67.6875,4.1475
0.0526,1.0201,0.6453,0.2519,0.4271,58.3565,66.9683,-8.6118
0.0992,-0.8061,-0.0379,0.5326,0.4271,40.4204,43.6261,-3.2057
-0.6581,0.3044,-0.3928,0.118,0.4271,43.0796,42.3885,0.6911
-0.9359,0.0468,0.6761,0.0265,0.4271,54.0566,44.1029,9.9537
-0.2745,0.8332,0.1374,-0.1285,0.4271,51.5717,54.811,-3.2393
0.5267,0.7598,-0.9139,0.3801,0.4271,66.7952,58.0162,8.779
0.8139,-0.4916,0.7178,0.0258,0.4271,44.6197,57.1113,-12.4916
-1.056,-0.4527,0.3991,-0.1364,-2.3842,6.2312,0.5365,5.6946
1.1193,0.4645,0.6806,0.4565,0.4271,83.2299,73.8421,9.3878
0.1194,0.9009,-0.6912,0.5461,0.4271,56.8259,58.1053,-1.2794
1.2053,-0.9056,0.0204,0.2204,-2.3842,18.4427,19.2381,-0.7954
1.2764,0.797,0.2154,1.1495,0.4271,70.0684,80.502,-10.4335
-0.7401,0.1512,0.3226,0.2078,0.4271,34.4322,45.9153,-11.4831
-0.542,0.9213,-0.3747,-0.1315,0.4271,57.245,48.9741,8.2709
0.9615,1.471,0.4326,0.9732,0.4271,77.1443,85.1535,-8.0092
0.0274,-0.2335,-1.0058,-0.4472,0.4271,25.9865,35.0396,-9.0531
-0.0943,0.5196,-0.2099,-0.1219,0.4271,49.9727,50.5889,-0.6162
-0.3656,-1.1615,0.2532,-0.4708,0.4271,32.5219,29.9167,2.6052
0.3532,0.169,0.5797,0.1401,0.4271,67.2124,59.3367,7.8758
0.1559,0.8554,-0.8078,0.9091,0.4271,62.4539,59.6123,2.8416
0.3253,1.3249,-1.4146,0.3091,0.4271,67.8278,57.8663,9.9615
-0.2839,0.1291,0.1952,0.431,0.4271,40.6784,51.1258,-10.4475
0.2152,0.9671,0.7589,-0.4936,0.4271,64.05,63.8059,0.244
-1.6647,-0.917,0.4782,0.044,-0.8474,12.5287,8.9147,3.614
-1.1818,-0.6102,-0.9401,-0.7239,-2.3842,-8.1825,-16.9685,8.786
-0.4579,-0.5437,-1.0671,-0.7369,0.4271,29.6767,23.8671,5.8096
-0.3797,0.697,0.1841,0.3741,0.4271,53.5815,56.0045,-2.4229
-0.7106,-0.2223,-0.5409,0.188,0.4271,27.6904,35.2504,-7.5599
-0.5636,0.5812,0.618,0.2202,0.4271,51.2286,55.0,-3.7714
-0.1593,-1.0348,-0.2411,0.0481,-2.3842,1.5815,-0.044,1.6255
-0.4495,0.5264,0.4591,0.4877,0.4271,56.6775,56.2437,0.4339
0.8855,0.2229,0.2144,-0.1979,0.4271,58.8044,60.4843,-1.6799
-0.1357,0.9417,0.784,0.4683,0.4271,69.4939,66.6399,2.854
0.743,-0.3489,0.6911,0.4462,0.4271,61.7427,60.6737,1.069
-1.5588,-1.0744,0.3757,-0.3721,-2.3842,-13.9922,-13.6594,-0.3328
-0.3544,-1.4106,-0.2444,-0.6112,-2.3842,-5.1946,-10.9683,5.7737
-0.1556,-0.1672,0.1335,-0.3555,0.4271,48.4715,43.2259,5.2456
1.0966,0.0911,0.5818,-0.2494,0.4271,68.0834,63.7331,4.3503
0.0481,0.185,-0.1585,-0.4208,0.4271,51.2217,46.6688,4.5529
-0.5511,-0.8187,-0.9175,-0.1969,0.4271,23.5017,24.6807,-1.179
0.352,-0.4815,0.2982,0.3111,-2.3842,23.5025,17.6324,5.8701
-0.4813,0.013,-1.004,-0.1837,0.4271,29.9198,34.2069,-4.2871
-1.7114,-1.2448,-1.2006,-1.3114,0.4271,-4.8473,-2.4677,-2.3795
-0.781,-0.968,-1.0751,-0.7296,0.4271,9.1473,15.6232,-6.4759
-0.2303,-0.1005,0.7529,0.2574,-0.8474,32.1821,37.061,-4.8789
0.2901,-0.4499,0.682,0.1624,0.4271,51.3486,52.6431,-1.2944
1.0648,0.5387,0.2116,-0.7153,0.4271,65.8186,62.3396,3.479
-0.5443,-0.8269,-0.6536,-0.3192,-0.8474,6.7964,10.6998,-3.9033
0.5926,-0.5747,0.5301,-0.393,-0.8474,47.9272,34.3096,13.6176
0.948,0.0203,0.0191,1.0491,0.4271,57.815,66.0416,-8.2265
-1.1734,-1.4679,0.5325,-0.5844,-0.8474,-3.0935,4.0339,-7.1273
-0.1792,-0.4323,-0.3066,-0.6176,0.4271,41.0753,34.7852,6.2901
0.572,-0.5412,-0.7329,1.1869,-2.3842,19.3102,17.4729,1.8373
-0.0486,1.3816,0.5525,0.3106,0.4271,66.577,69.643,-3.066
-0.0611,0.1648,-0.0568,-0.0627,0.4271,57.5971,48.5439,9.0531
-0.2718,-0.5814,-0.0172,0.5463,0.4271,37.3373,42.4328,-5.0954
0.5827,0.15,0.6652,0.0256,0.4271,62.0078,61.4435,0.5643
0.8362,0.6787,-0.2135,-0.2506,0.4271,73.2661,61.4253,11.8408
-0.9702,-0.7863,0.3413,-0.796,-0.8474,8.4376,10.9328,-2.4952
1.0443,0.4573,0.4395,0.3185,0.4271,69.8874,70.1434,-0.256
1.1491,1.7641,0.5204,0.731,0.4271,88.4626,89.4503,-0.9877
0.7317,1.8018,0.7345,0.6,0.4271,81.3921,86.1389,-4.7468
0.7019,0.4841,-1.0187,0.2496,0.4271,59.5649,55.0793,4.4856
-0.6347,0.4402,-0.1198,-1.183,-0.8474,20.9915,22.0816,-1.0902
-1.5999,-1.1117,-0.0742,0.0774,0.4271,11.6062,18.5443,-6.9382
0.5232,1.1877,-1.0209,-0.2555,0.4271,53.852,57.5494,-3.6974
0.997,0.5325,0.4044,0.4796,0.4271,74.2376,71.3326,2.905
1.1826,0.1741,0.3844,-0.1556,0.4271,65.6685,64.7225,0.946
0.6199,0.5253,0.0799,0.5049,0.4271,62.5719,64.8911,-2.3193
-0.9191,-0.7227,-1.3754,-0.0374,-2.3842,-10.1459,-13.9963,3.8504
-0.0015,0.1583,-0.5582,0.0978,0.4271,49.5317,46.3667,3.165
-0.6934,-0.7702,0.5282,-0.194,0.4271,33.5919,34.8437,-1.2518
-1.8416,-1.5459,-0.7529,-0.8229,-2.3842,-21.9381,-33.8075,11.8694
-0.5535,-1.0692,0.0112,-0.0241,0.4271,31.2734,30.1836,1.0898
-0.5561,0.2573,-1.0207,0.0556,0.4271,28.9415,37.6866,-8.745
1.2133,0.8747,0.5232,0.3569,0.4271,78.1505,77.558,0.5925
-1.5867,-1.5401,-0.5219,-0.2871,-2.3842,-30.3997,-25.5104,-4.8894
0.3591,-0.5693,0.1673,-0.3171,0.4271,45.2598,44.7463,0.5135
0.7681,0.7657,-0.4253,0.2893,0.4271,65.6156,63.7957,1.8199
-1.3933,-0.2746,0.6722,-0.024,-0.8474,24.4002,20.0671,4.3331
1.7879,1.6757,0.314,0.8704,0.4271,98.0093,94.6827,3.3267
-0.1474,-0.2042,0.1767,-0.8884,0.4271,35.9642,39.527,-3.5628
-0.2794,-1.0103,-0.1546,-0.5658,-2.3842,-2.0022,-4.6571,2.6549
0.0257,-0.6178,-0.6716,-0.2257,0.4271,31.0616,34.8097,-3.7481
0.0871,-0.8972,0.3893,-0.0431,-0.8474,20.0901,26.6167,-6.5266
0.3769,-0.8494,0.1632,0.3856,0.4271,43.3095,46.6413,-3.3318
1.2394,0.168,0.7877,0.4348,0.4271,73.7804,72.4681,1.3123
0.7321,0.6762,0.2911,0.3247,0.4271,71.7345,68.1621,3.5724
-0.0698,0.316,0.576,-0.3932,0.4271,54.7502,52.721,2.0292
-1.4979,-0.1265,0.1687,-0.0616,0.4271,35.7624,31.6164,4.146
-0.4934,-0.4476,-0.0299,0.4216,0.4271,45.5711,40.5985,4.9726
1.2829,0.5102,0.3998,0.797,0.4271,80.6632,76.3164,4.3469
0.9561,-0.9422,0.1998,-0.032,-0.8474,32.2573,34.0401,-1.7829
0.1062,0.5554,-1.0326,0.3422,0.4271,47.0941,50.0361,-2.9419
-1.4088,-0.9723,-0.4743,-0.8244,0.4271,10.5384,12.8128,-2.2743
1.0075,0.2925,-0.0522,-0.0357,0.4271,64.0638,61.651,2.4128
-0.2977,0.46,0.5399,-0.4055,0.4271,42.0906,51.5368,-9.4463
-0.3382,0.832,0.4836,0.9126,0.4271,62.8841,64.0148,-1.1307
-0.233,0.0153,-0.305,-0.6571,0.4271,41.6174,38.9794,2.638
0.0737,0.1213,-0.0074,-0.3972,-0.8474,25.7305,32.4129,-6.6824
1.3346,1.0858,-0.4459,0.6512,0.4271,83.2411,75.8221,7.419
-0.2789,0.2972,0.3685,-0.7681,0.4271,45.1356,46.0685,-0.9329
-0.5996,-0.4714,0.6355,0.0741,0.4271,46.0234,41.8976,4.1258
-0.943,-1.3076,-0.2096,0.1801,-0.8474,11.1775,7.9084,3.2691
0.5639,-0.0206,0.4839,0.2568,0.4271,61.5889,59.5356,2.0533
-0.2551,0.3213,0.4063,-0.2811,0.4271,52.519,50.2698,2.2492
1.0622,1.3342,0.4189,0.7115,0.4271,78.1962,82.7705,-4.5743
-0.1995,-0.386,-0.4511,-0.2809,0.4271,37.5794,36.3177,1.2616
0.4713,-0.0896,-0.5316,0.1339,0.4271,53.6156,49.1014,4.5142
0.4163,1.0001,-1.2517,0.8454,0.4271,68.738,60.1699,8.5681
-0.0168,0.2097,0.2398,0.2679,0.4271,60.7702,54.1032,6.667
0.5791,0.9024,-0.8447,0.0016,0.4271,51.685,58.0815,-6.3965
-0.0051,-0.7485,-0.3586,-0.0678,-0.8474,19.0109,21.3751,-2.3642
0.1668,-1.01,-0.7158,0.4101,-2.3842,2.7016,2.5917,0.1099
1.2137,0.9465,0.2968,0.3146,0.4271,72.6995,76.3356,-3.636
-0.2595,-0.3983,0.0437,-0.0025,0.4271,37.2724,41.2784,-4.0059
-0.6063,-0.9295,-0.1472,-0.1592,0.4271,25.2865,29.0318,-3.7452
0.6922,-0.393,-0.0879,-0.0185,0.4271,58.9814,50.4094,8.572
0.6992,-0.3217,-0.5584,-0.3454,-0.8474,34.5561,30.2531,4.303
-0.0587,1.0392,0.3895,0.1563,0.4271,63.7799,63.3576,0.4223
-1.1332,-1.1297,-1.0436,-0.2922,0.4271,16.5751,13.3136,3.2615
1.1629,1.8928,0.2681,0.2994,0.4271,86.0024,86.1051,-0.1026
-1.1185,-0.6484,0.4593,0.2622,-0.8474,19.417,19.1596,0.2573
0.7715,0.8793,0.4191,0.0677,0.4271,60.1087,70.0662,-9.9576
-0.4369,-0.0955,0.1797,-0.8473,0.4271,31.2036,37.9573,-6.7537
0.2996,-0.5068,0.4687,0.108,-2.3842,25.2532,16.6865,8.5667
-0.7057,-1.2831,-0.8205,-0.9301,-2.3842,-25.2873,-19.9478,-5.3395
-1.7916,0.4146,-0.2235,-0.2835,0.4271,29.8442,29.9958,-0.1517
-1.7537,-0.7083,0.548,0.3513,-0.8474,24.3667,12.9818,11.3848
-0.821,-0.2192,-0.5725,0.4015,0.4271,27.305,35.3436,-8.0387
0.9254,0.2721,0.6202,-0.4939,0.4271,64.2103,62.5303,1.6799
-0.3115,-1.0661,-0.4563,0.51,0.4271,27.1752,32.9281,-5.7529
-0.77,-0.763,-0.576,0.1394,0.4271,25.3851,27.9256,-2.5405
-1.6031,-1.5054,-0.1375,-0.1793,0.4271,12.7653,11.8115,0.9538
-0.8723,-0.186,-1.7352,0.0976,0.4271,18.5569,24.1091,-5.5522
-0.4503,-0.1231,-0.5201,-0.6039,-0.8474,9.7926,18.6678,-8.8752
-1.1104,0.1886,-0.5373,0.355,-0.8474,20.1822,21.6347,-1.4526
-0.4894,0.9832,-0.9687,-0.4793,0.4271,49.5995,43.2458,6.3537
-0.66,0.2969,-0.7197,-0.1884,-2.3842,-5.9507,4.2385,-10.1893
0.2471,0.0276,0.0392,-0.8433,0.4271,48.8506,45.6164,3.2342
-0.6593,0.3078,0.4428,-0.5569,0.4271,45.0162,44.1516,0.8646
-0.7533,-1.3925,0.2654,0.122,-2.3842,-8.7279,-6.02,-2.708
-0.4465,-0.4823,-0.9829,0.3045,0.4271,35.576,32.5649,3.0111
0.2036,0.4004,0.3103,0.1771,0.4271,59.9125,58.5211,1.3913
0.6095,1.0966,0.6324,0.8106,0.4271,82.0237,77.5796,4.4441
-0.7514,-0.4622,0.4641,0.4002,-2.3842,-1.7681,7.9231,-9.6912
-1.0129,-1.0792,-1.5236,-0.8663,-2.3842,-27.9396,-25.9121,-2.0275
0.8458,0.0968,0.2961,-0.0367,0.4271,70.606,60.3915,10.2145
-0.4339,-1.0806,-0.2115,0.1043,-2.3842,-0.4369,-2.8836,2.4467
0.5339,0.5144,-0.3431,-0.0394,0.4271,60.2323,56.8085,3.4237
-0.3003,-0.7338,-0.7688,0.1814,0.4271,42.0137,32.0945,9.9192
1.2648,0.0907,0.0117,-0.0608,0.4271,68.8269,62.4563,6.3706
-1.5958,0.3194,-0.6479,-0.4938,0.4271,11.7715,26.2962,-14.5247
0.0489,-1.2725,0.1503,-0.8373,0.4271,19.2481,29.7694,-10.5213
-0.3329,-0.9465,-0.0073,-0.3626,0.4271,34.5837,31.4311,3.1526
-0.3647,-0.6072,0.1388,0.4961,0.4271,37.5796,41.9988,-4.4193
0.2445,-0.4694,0.3903,0.2514,0.4271,46.226,50.3091,-4.0831
-0.5052,-1.5257,0.1441,0.2659,0.4271,24.0169,28.6059,-4.589
0.0703,0.3636,0.1016,0.0282,0.4271,60.5658,54.0371,6.5287
0.2603,0.2553,0.2923,-0.2456,0.4271,53.7938,54.4203,-0.6264
-0.8193,0.0935,0.0906,-0.2879,0.4271,46.4019,39.1873,7.2147
1.1257,0.4841,-0.2573,0.3651,0.4271,69.0146,66.2807,2.7339
0.0598,0.0302,0.0148,-0.2931,0.4271,52.9298,47.2765,5.6534
-0.1206,-0.2605,0.6991,-0.2369,0.4271,53.8529,47.7288,6.1241
1.4434,1.2989,0.9769,0.5029,0.4271,90.4017,89.299,1.1027
-0.0844,-0.6892,-0.529,-0.3228,-2.3842,0.9579,-0.1487,1.1066
0.4133,0.0734,1.0835,0.2871,0.4271,63.5065,63.8031,-0.2966
-0.4624,0.5114,0.516,0.0249,0.4271,56.9483,53.1579,3.7904
1.2989,0.3822,0.6724,0.4875,0.4271,71.7105,74.9945,-3.284
1.6033,1.2417,0.1958,0.9415,0.4271,87.1513,87.4091,-0.2578
0.7706,-0.9764,0.0409,-0.5504,-0.8474,20.7675,26.8424,-6.0749
1.0717,-0.0041,0.165,0.7707,0.4271,65.6174,66.2817,-0.6643
0.3152,-0.2826,0.1914,0.0322,0.4271,42.0669,50.1137,-8.0467
-1.2174,-0.7021,-0.2397,0.1924,-2.3842,-12.966,-6.6262,-6.3398
0.9403,0.9605,0.9479,-0.6884,0.4271,64.6563,71.5997,-6.9434
-0.3955,0.957,-0.5384,0.0561,0.4271,47.2434,50.9894,-3.746
-0.1008,0.5198,-0.2456,-0.0512,0.4271,56.8223,50.7372,6.0851
-0.3806,-0.1231,0.3013,0.2661,0.4271,48.585,46.9243,1.6607
0.2526,0.183,0.2065,0.3275,0.4271,57.7013,56.8475,0.8538
-1.6268,0.6655,-0.063,-0.5422,0.4271,34.1082,34.0191,0.0891
-0.2034,0.7713,-0.323,-0.5355,0.4271,55.432,48.5036,6.9284
-0.3477,0.5163,0.6974,0.0907,0.4271,57.4523,56.2942,1.1581
0.2004,-0.759,-0.1851,0.103,-0.8474,19.5825,25.9817,-6.3992
-1.731,-1.7414,-1.6493,-0.9051,-2.3842,-41.2101,-42.2885,1.0783
-0.6495,-1.7971,-0.6268,-0.298,0.4271,8.2977,14.1567,-5.8591
-0.2527,0.3498,-0.2691,-0.0085,0.4271,57.8808,47.3151,10.5657
-1.2965,-0.139,-0.1093,-0.8753,-2.3842,-8.6288,-7.5595,-1.0693
0.2053,0.6101,0.4608,-0.039,0.4271,52.6362,60.5523,-7.9161
0.3514,0.364,0.0636,0.0614,0.4271,59.4604,56.9927,2.4676
0.5265,1.4291,0.7988,0.3022,0.4271,74.1892,78.1744,-3.9853
-0.054,-0.8519,0.3908,-0.5956,-2.3842,-4.7591,3.5277,-8.2868
0.83,1.0476,0.9812,-0.1919,0.4271,75.5328,75.1056,0.4273
0.863,0.452,0.7259,-0.4317,0.4271,60.29,65.1299,-4.84
-0.7915,-0.3695,0.8246,-0.4523,-2.3842,-4.1814,5.3833,-9.5647
-0.3209,0.579,-0.1354,-0.244,0.4271,49.8789,48.5526,1.3263
1.2863,-0.0738,0.6477,0.2826,0.4271,71.481,68.1169,3.3641
-0.5525,-0.3283,0.1865,-0.7666,0.4271,27.8697,34.7129,-6.8432
-0.0679,-0.3892,0.1884,-0.5319,0.4271,43.3519,40.8665,2.4855
0.2498,-0.2706,-0.127,-0.5976,0.4271,43.495,42.7207,0.7742
0.3331,-0.5654,0.5626,0.2886,-2.3842,20.2157,18.3644,1.8513
0.7417,0.1668,0.109,-0.5917,0.4271,57.3706,54.7656,2.605
-0.5311,-0.1993,0.1213,0.6066,0.4271,42.346,45.4369,-3.0909
-1.6079,-1.5693,0.305,-1.0337,0.4271,4.2094,8.5065,-4.297
-1.2969,-0.7136,0.3136,-0.161,-2.3842,-0.092,-5.8063,5.7143
-1.4826,-1.1036,0.1375,-0.4302,-2.3842,-15.9202,-15.4071,-0.5131
0.7942,0.0514,0.2,-0.043,0.4271,57.9059,58.5448,-0.6389
-1.5243,0.2132,0.098,-0.0275,0.4271,36.1486,34.8461,1.3025
0.6693,-1.0577,0.5009,0.0012,-2.3842,15.1123,13.9582,1.154
0.8605,1.1973,0.5971,0.5012,0.4271,81.8135,78.9786,2.8349
-0.796,0.5146,-0.9922,0.074,0.4271,38.6798,38.358,0.3218
-0.7853,-0.4065,-0.4409,0.3248,0.4271,26.3899,34.099,-7.7091
0.0672,-0.7369,0.2582,-0.7292,0.4271,43.8768,37.5702,6.3066
0.5566,-0.2727,0.3906,-0.6248,-1.1097,40.1368,31.5195,8.6173
-0.6578,-0.6404,0.645,-0.8849,0.4271,31.1559,32.7806,-1.6247
-0.4025,-0.9117,1.0616,-0.1069,0.4271,28.6711,41.0779,-12.4068
0.5168,-0.9989,0.0581,-0.3717,-2.3842,8.4528,6.9877,1.4651
0.0605,-0.5991,0.4408,0.1889,0.4271,35.9094,46.8345,-10.9251
-0.9579,-0.3491,-1.0225,0.1132,0.4271,30.9386,26.9499,3.9888
0.1914,1.2601,0.7305,0.5977,0.4271,75.1707,74.2133,0.9574
0.0482,-0.149,0.5722,-0.2536,0.4271,55.0751,49.6992,5.3759
0.2762,0.3856,-1.2002,-0.6546,0.4271,44.024,41.7294,2.2945
0.2845,-0.1719,-0.0415,0.0272,0.4271,55.5592,49.2035,6.3557
-0.1607,-0.9215,0.1068,-0.6335,-0.8474,10.2232,17.4118,-7.1885
-1.024,-1.0857,-0.5384,0.8838,0.4271,28.3764,27.0395,1.3369
1.1165,0.6959,-0.0664,0.1473,0.4271,74.4997,68.5176,5.982
0.2479,0.6737,0.592,0.2446,0.4271,68.788,64.7043,4.0836
-0.9512,-0.4344,-0.9389,-0.6014,-2.3842,-15.3837,-11.6601,-3.7236
-0.225,-0.8072,0.2857,0.0512,-2.3842,10.0425,5.8855,4.157
0.1997,0.7949,0.3331,-0.0085,0.4271,59.0441,61.7999,-2.7558
-0.1187,-0.5644,-0.3279,-0.2073,0.4271,28.8787,36.6369,-7.7582
0.2672,0.3606,0.3233,-0.1017,-0.8474,35.3846,41.7739,-6.3892
-0.4959,-0.4692,-0.3957,0.4924,0.4271,33.0912,38.0063,-4.915
-0.1333,0.2753,0.3095,0.099,0.4271,56.0562,52.955,3.1012
0.1829,0.9798,0.8556,-0.1262,0.4271,74.4483,66.901,7.5473
0.709,0.2681,0.018,0.0278,0.4271,57.2838,59.1603,-1.8765
-1.7529,-1.2384,-0.0591,0.0662,-2.3842,-17.6223,-17.8808,0.2586
-1.5232,-1.1183,-0.0308,-0.1091,0.4271,10.3237,18.3283,-8.0046
-0.5801,-0.818,0.9552,0.1726,0.4271,43.3335,41.3539,1.9796
-0.7448,0.7468,-1.174,0.7349,0.4271,48.0731,44.7123,3.3607
-0.3665,0.3514,0.5369,0.1931,0.4271,55.2184,53.7152,1.5032
-0.8884,-0.0164,-0.3171,0.6827,0.4271,43.429,40.8214,2.6076
-0.1484,0.7732,-0.1447,0.6287,0.4271,60.4219,58.5803,1.8416
0.3323,-0.1268,0.1819,0.4876,0.4271,56.3595,55.1408,1.2187
0.9356,1.0352,-0.6287,-1.1379,0.4271,57.4348,57.1361,0.2987
-0.5947,-0.0979,-0.3819,-0.0426,0.4271,39.0504,37.5115,1.5389
-0.6623,0.3517,0.2398,0.073,0.4271,48.5646,47.4297,1.135
-0.4216,-0.4661,-0.3209,-0.3374,0.4271,34.872,33.6463,1.2257
-0.1305,-1.0968,0.2771,-0.8407,0.4271,36.6059,30.7751,5.8308
0.7442,0.3935,0.0385,0.3459,0.4271,72.9637,63.3166,9.6472
1.2614,0.6297,0.6835,0.1863,0.4271,63.4677,75.3659,-11.8982
0.7747,0.6803,0.3079,0.3096,0.4271,68.6467,68.6888,-0.0422
1.0188,0.2799,0.8074,0.0706,0.4271,64.0301,68.9835,-4.9534
1.4435,0.3022,0.2477,-0.3547,0.4271,64.5731,66.5215,-1.9485
0.4738,0.9877,0.3651,0.0521,0.4271,62.4092,67.5716,-5.1624
0.0023,-0.0303,-0.2372,-0.6622,0.4271,45.9252,41.4744,4.4509
1.1422,-0.0593,1.0835,-0.0778,-2.3842,30.8069,34.1852,-3.3784
-0.573,0.1986,-0.4718,-0.367,0.4271,21.9462,38.1312,-16.185
1.1825,1.239,-0.3909,-0.1653,0.4271,64.8442,70.663,-5.8188
-0.3229,-0.5218,0.161,0.0949,0.4271,45.2719,40.7897,4.4822
0.5546,-1.1121,0.0849,0.0126,0.4271,41.1252,42.3955,-1.2703
0.8497,0.8234,0.0432,0.7037,0.4271,63.644,71.8043,-8.1603
-0.4924,-0.6154,0.3094,-0.8781,-2.3842,-11.8506,-1.0999,-10.7508
-0.0026,1.1183,-0.4161,-0.233,0.4271,50.7259,55.9432,-5.2172
0.8589,0.31,0.7093,0.2939,0.4271,60.1271,68.4058,-8.2787
0.8051,0.4087,0.1843,-0.3666,0.4271,63.9297,60.3088,3.6209
-0.3647,0.1069,0.3964,0.2451,0.4271,39.2554,50.2668,-11.0114
-0.3399,-0.3854,-0.4002,-0.7227,0.4271,40.5499,32.1406,8.4093
-0.7006,-0.0095,-0.1431,0.0297,0.4271,35.332,39.7104,-4.3784
-0.1899,0.6608,-0.5788,0.0233,0.4271,51.6553,49.3234,2.3319
0.2771,0.0839,0.2448,-0.8734,0.4271,44.1512,47.9423,-3.7912
-0.485,0.8536,-0.1459,-0.0779,0.4271,57.6512,50.9571,6.6941
-0.5611,0.1168,0.089,-0.6984,0.4271,39.5685,39.3493,0.2191
-1.6645,-0.6525,0.2807,-0.4635,0.4271,16.5973,21.9848,-5.3874
-0.4767,0.6763,-0.7704,0.0231,0.4271,40.5486,44.9489,-4.4004
0.7334,0.971,0.5165,0.075,0.4271,68.6562,71.4889,-2.8327
1.3895,1.0988,0.409,0.4066,0.4271,73.9035,81.4339,-7.5304
0.6982,-0.1734,0.4242,0.3507,0.4271,67.2998,59.4497,7.8501
-1.2014,-0.6865,0.0917,0.0227,-0.8474,18.424,13.3489,5.0752
1.1582,0.2092,0.2848,-0.0628,0.4271,66.354,64.7339,1.6201
-0.6027,-0.4593,0.1486,-0.4868,0.4271,38.4188,34.3553,4.0635
0.8222,-0.6403,0.1817,0.1243,0.4271,49.2339,52.0889,-2.855
1.3205,0.776,1.0835,-0.2469,0.4271,82.5129,77.7122,4.8007
-1.4398,-0.9515,-0.2092,-0.4451,-1.1097,4.5546,-0.8694,5.424
0.141,0.3489,0.1498,0.4416,0.4271,63.4161,57.8736,5.5426
-0.0476,0.4922,-0.4233,0.0517,0.4271,47.4543,50.3454,-2.8911
-0.2913,0.6255,0.3809,-0.304,0.4271,46.2541,52.9479,-6.6938
-0.9324,-0.6042,-1.2904,0.2487,0.4271,16.8184,23.2357,-6.4173
0.0242,-0.9331,0.2052,0.0917,0.4271,35.728,40.2022,-4.4742
